Year,RegionCode,PersonsEngaged,AvgHoursWorked
1975,THA,17.4099864959717,2461.74494126607
1976,THA,17.880859375,2457.49310784732
1977,THA,18.3586769104004,2453.68605671082
1978,THA,19.4418888092041,2528.9991877697
1979,THA,19.1220684051514,2619.8765856435
1980,THA,20.3134098052979,2710.09381784497
1981,THA,20.8692092895508,2632.85031035311
1982,THA,21.4196853637695,2348.65775100386
1983,THA,22.9325466156006,2682.07321399784
1984,THA,24.2819766998291,2700.72726656367
1985,THA,24.3344688415527,2672.27486725087
1986,THA,25.1087856292725,2671.41589417617
1987,THA,26.4042816162109,2625.66531888624
1988,THA,27.7755813598633,2648.56384600342
1989,THA,28.4789066314697,2715.41830751887
1970,IDN,34.0220184326172,1893.49520960022
1971,IDN,34.857723236084,1892.73268922199
1972,IDN,35.6179504394531,1918.57464010793
1973,IDN,37.6615371704102,1925.89820058271
1974,IDN,38.7591934204102,1920.83298828627
1975,IDN,39.132774353027294,1900.50187608376
1976,IDN,39.8851165771484,1862.27507484901
1977,IDN,40.7033081054688,1877.6820441852
1978,IDN,42.265621185302706,1981.18865784612
1979,IDN,43.1694679260254,1992.02028942601
1980,IDN,45.5106163024902,2005.73302253159
1981,IDN,48.6284828186035,2035.18643961106
1982,IDN,49.9166793823242,2013.32352406244
1983,IDN,52.097442626953104,2050.59575027131
1984,IDN,54.8181266784668,2056.11619801705
1988,VNM,27.6911277770996,2357.01608597666
1989,VNM,28.3397045135498,2355.16696545099
1970,NZL,1.24424874782562,1866.59287553387
1971,NZL,1.28064715862274,1863.37859516918
1972,NZL,1.29800927639008,1848.91433352806
1973,NZL,1.32252931594849,1846.60406951594
1974,NZL,1.37149488925934,1855.04155547326
1975,NZL,1.40714776515961,1839.27149243398
1976,NZL,1.41949546337128,1836.05721206929
1977,NZL,1.42274785041809,1841.48131018471
1978,NZL,1.51421213150024,1832.64203918181
1979,NZL,1.5241767168045,1823.40098313331
1980,NZL,1.53604757785797,1812.55278690248
1981,NZL,1.51167750358582,1794.47245985108
1982,NZL,1.52232336997986,1801.80503693303
1983,NZL,1.51187431812286,1855.44334051884
1984,NZL,1.51882839202881,1848.91433352806
1985,NZL,1.5690815448761,1842.88755784426
1986,NZL,1.5873521566391,1836.55944337627
1987,NZL,1.59713506698608,1840.93636508175
1988,NZL,1.55211615562439,1832.29435367361
1989,NZL,1.5097953081131,1819.49940742199
1970,BGD,20.2062072753906,2520.86007346031
1971,BGD,20.0139141082764,2522.01475284412
1972,BGD,19.8338375091553,2522.89996695754
1973,BGD,19.6903915405273,2523.40868598861
1974,BGD,20.0727767944336,2523.70506465821
1975,BGD,20.6469955444336,2523.75488176128
1976,BGD,21.2952785491943,2522.5800089562
1977,BGD,21.9578800201416,2521.49271605423
1978,BGD,22.6394805908203,2520.57246478392
1979,BGD,23.3442764282227,2519.82896318209
1980,BGD,24.0773029327393,2519.260132469
1981,BGD,24.7568111419678,2519.07989180333
1982,BGD,25.4973068237305,2522.79432130564
1983,BGD,26.2391147613525,2526.39807103926
1984,BGD,27.0654678344727,2529.81462509573
1985,BGD,27.9510021209717,2485.57313859523
1986,BGD,28.8992538452148,2442.24511029799
1987,BGD,29.907039642334,2400.85510928838
1988,BGD,30.9688205718994,2360.19341279787
1989,BGD,32.1185417175293,2319.63244055315
1985,IDN,57.4398231506348,2029.46218204175
1986,IDN,60.1101760864258,1887.71042594384
1987,IDN,62.673473358154304,1889.94277272452
1988,IDN,66.6565933227539,1886.14677902685
1989,IDN,71.2438507080078,1891.33557498887
1970,PHL,11.0959730148315,2112.94575981687
1971,PHL,12.2536354064941,2115.55141235556
1972,PHL,12.2907571792603,2117.79554456024
1973,PHL,13.5451364517212,2107.33195613383
1974,PHL,13.5070362091064,2117.80008570245
1975,PHL,14.1830720901489,2121.59489888276
1976,PHL,13.9085531234741,2123.80840216323
1977,PHL,14.0042934417725,2159.95172498051
1978,PHL,15.7471370697021,2135.34180140472
1979,PHL,15.8907451629639,2134.46424443448
1980,PHL,16.0548706054688,2133.51279980946
1981,PHL,17.0484085083008,2134.42582213147
1982,PHL,16.9692764282227,2130.36393052661
1983,PHL,18.7687797546387,2140.72362909264
1984,PHL,19.1800670623779,2171.54963599958
1985,PHL,19.3402862548828,2172.67625090196
1986,PHL,20.1208534240723,2170.50944750842
1987,PHL,20.3152599334717,2179.30629914079
1988,PHL,21.0010662078857,2187.5865924712
1989,PHL,21.3449459075928,2197.49613182249
1950,FIN,2.18872427940369,2024.55002706121
1951,FIN,2.19019818305969,2025.14615548295
1952,FIN,2.19387698173523,2025.74245943461
1953,FIN,2.20016980171204,2026.33893896786
1954,FIN,2.20525407791138,2026.93559413442
1955,FIN,2.2101411819458,2027.53242498599
1956,FIN,2.21394634246826,2028.12943157431
1957,FIN,2.21499490737915,2028.72661395112
1958,FIN,2.21233797073364,2029.32397216818
1959,FIN,2.2088840007782,2029.92150627727
1960,FIN,2.20509338378906,2030.51921633019
1961,FIN,2.24703788757324,2029.48692389687
1962,FIN,2.23779797554016,2022.26087686367
1963,FIN,2.24641561508179,2019.16399956372
1964,FIN,2.24548077583313,2043.93901796328
1965,FIN,2.27164435386658,2043.93901796328
1966,FIN,2.27600479125977,2020.19629199704
1967,FIN,2.2341639995575,2002.64732063069
1968,FIN,2.20498991012573,1987.16293413096
1987,VEN,5.69420003890991,1921.14010107652
1988,VEN,6.03539991378784,1910.54081140534
1989,VEN,6.1125998497009295,1900.0
1950,IRL,1.25461363792419,2419.41115004442
1951,IRL,1.24209010601044,2407.57503697973
1952,IRL,1.22815954685211,2395.7968279106
1953,IRL,1.21523416042328,2384.07623956221
1954,IRL,1.20001697540283,2372.41299004558
1955,IRL,1.1807906627655,2360.80679885076
1956,IRL,1.16161894798279,2349.25738684008
1957,IRL,1.11928451061249,2337.7644762415
1958,IRL,1.1027637720108,2326.32779064182
1959,IRL,1.09450328350067,2314.94705498015
1960,IRL,1.08934044837952,2303.6219955412
1961,IRL,1.08417773246765,2306.61574151275
1962,IRL,1.09450328350067,2309.61337810306
1963,IRL,1.10069847106934,2312.6149103683
1964,IRL,1.10586142539978,2315.62034337123
1965,IRL,1.10379612445831,2318.62968218117
1966,IRL,1.10028564929962,2321.64293187404
1967,IRL,1.09450328350067,2324.66009753235
1968,IRL,1.09760081768036,2327.68118424522
1969,IRL,1.10069859027863,2330.70619710839
1970,IRL,1.08727538585663,2333.73514122421
1971,IRL,1.10271525382996,2316.73112999458
1972,IRL,1.08802604675293,2296.58791669183
1973,IRL,1.1033810377121,2284.03110839917
1974,IRL,1.11906743049622,2247.66868438502
1975,IRL,1.11023223400116,2237.72787781995
1976,IRL,1.10128057003021,2232.23427419194
1977,IRL,1.13954043388367,2202.67345466965
1978,IRL,1.15559589862823,2183.05344171242
1979,IRL,1.21243679523468,2161.34062737301
1980,IRL,1.20495045185089,2122.10060145846
1981,IRL,1.1996762752533,2090.70858072689
1982,IRL,1.19329750537872,2083.38377588942
1983,IRL,1.18342912197113,2073.18136915164
1984,IRL,1.15978574752808,2055.13095723097
1985,IRL,1.15520596504211,2062.19416189563
1986,IRL,1.14976000785828,2096.72538470041
1987,IRL,1.15662622451782,2076.05897105205
1988,IRL,1.15921628475189,2084.43017658056
1989,IRL,1.16238355636597,2091.75498141793
1950,GBR,23.2079029083252,2183.94362225405
1951,GBR,23.5531730651855,2192.6638470979
1952,GBR,23.5401992797852,2160.85856018359
1953,GBR,23.6529598236084,2164.7798893996
1954,GBR,23.9872531890869,2168.93100290055
1955,GBR,24.2467060089111,2167.36295204025
1956,GBR,24.4622478485107,2153.77959805635
1957,GBR,24.4911880493164,2132.25231811121
1958,GBR,24.2267475128174,2102.45327441723
1959,GBR,23.7098426818848,2112.23803084817
1960,GBR,24.1319484710693,2103.58365834968
1961,GBR,24.4053688049316,2066.81110632194
1962,GBR,24.5799999237061,2029.04475962191
1963,GBR,24.6089382171631,2020.59668198494
1964,GBR,24.8973274230957,2020.83364972105
1965,GBR,25.1507911682129,1997.56795587884
1966,GBR,25.3014736175537,1941.60975131295
1967,GBR,24.9392395019531,1929.52747174704
1968,GBR,24.7885608673096,1922.20153353958
1969,GBR,24.8045234680176,1912.60478263436
1970,GBR,24.7007465362549,1870.89440712384
1971,GBR,24.4375343322754,1830.14240829151
1972,GBR,24.4974708557129,1851.3664981641
1973,GBR,24.8745288848877,1860.25235329461
1974,GBR,24.9705181121826,1845.29700250707
1975,GBR,24.9054546356201,1814.07959251201
1976,GBR,24.7782135009766,1807.02412652304
1977,GBR,24.819860458374,1816.92934015881
1978,GBR,24.9570274353027,1818.03747030343
1979,GBR,25.1849822998047,1815.49299967256
1980,GBR,25.0395526885986,1785.39638248044
1981,GBR,24.3598670959473,1749.11993450675
1982,GBR,23.9089660644531,1745.41924574387
1983,GBR,23.7306251525879,1739.54848003701
1984,GBR,24.2293739318848,1745.752522133
1985,GBR,24.5027256011963,1748.08173223544
1986,GBR,24.626974105835,1742.73677829974
1987,GBR,25.0955295562744,1747.56673765539
1988,GBR,25.9118061065674,1754.72573839662
1989,GBR,26.5853519439697,1758.55694191317
1970,LKA,3.7921123504638703,1895.5146728994
1971,LKA,3.91050553321838,1895.16413478544
1972,LKA,4.00375413894653,1894.92418901942
1973,LKA,4.07730531692505,1894.80614943875
1974,LKA,4.15817785263062,1894.7360874055
1975,LKA,4.22755002975464,1894.65374625015
1976,LKA,4.29840183258057,1894.20085286123
1977,LKA,4.3592095375061,1949.33351908968
1978,LKA,4.40564632415771,1953.11519342212
1979,LKA,4.4371075630188,1956.95131290934
1980,LKA,4.46664905548096,1960.85108876962
1981,LKA,4.52786493301392,1968.47370889274
1982,LKA,4.62161350250244,1972.96180212511
1983,LKA,4.7146501541137695,1986.35116687087
1984,LKA,4.8085560798645,1966.26712460496
1985,LKA,4.90441417694092,1893.41324490679
1986,LKA,4.9351100921630895,1956.42200483889
1987,LKA,4.96542692184448,1962.99565962362
1988,LKA,4.994349956512449,1969.51801390558
1989,LKA,5.02047109603882,1976.1237375119
1952,ARG,6.81932067871094,2041.74085611574
1953,ARG,6.92706489562988,2045.62232453135
1954,ARG,7.03651142120361,2049.51117184475
1955,ARG,7.1476879119873,2053.40741208363
1956,ARG,7.2441115379333505,2057.31105930239
1957,ARG,7.34183645248413,2061.22212758212
1958,ARG,7.44087934494019,2065.14063103069
1959,ARG,7.54125881195068,2069.0665837828
1960,ARG,7.64299201965332,2073.0
1961,ARG,7.73999214172363,2066.2005116512
1962,ARG,7.83822345733643,2059.42332578276
1963,ARG,7.93770122528076,2052.66836924204
1964,ARG,8.03844165802002,2045.93556911632
1965,ARG,8.14046001434326,2039.22485273204
1966,ARG,8.240280151367191,2032.53614765401
1967,ARG,8.341324806213379,2025.86938168465
1968,ARG,8.443606376647951,2019.22448286315
1969,ARG,8.54714393615723,2012.60137946476
1970,ARG,8.65194988250732,2006.0
1971,ARG,8.73471355438232,2002.66111233684
1972,ARG,8.81826877593994,1999.32778208685
1973,ARG,8.90262317657471,1996.0
1974,ARG,9.2265682220459,1992.84219473732
1975,ARG,9.28589916229248,1989.6893853334
1976,ARG,9.29282569885254,1986.54156388446
1977,ARG,9.54459381103516,1983.3987224992
1978,ARG,9.63172721862793,1980.26085329886
1979,ARG,9.79965496063232,1977.12794841708
1980,ARG,9.828572273254391,1974.0
1981,ARG,9.851314544677729,1961.23005666427
1982,ARG,10.0071449279785,1948.54272298041
1983,ARG,10.316276550293,1935.93746454084
1984,ARG,10.5569248199463,1923.41375039509
1985,ARG,10.6333236694336,1910.97105302746
1986,ARG,10.9474611282349,1898.60884833476
1987,ARG,11.1755523681641,1886.32661560429
1988,ARG,11.3961191177368,1874.12383749185
1989,ARG,11.4962720870972,1862.0
1986,JAM,0.820599973201752,1864.82463220489
1987,JAM,0.845399975776672,1893.67485176064
1988,JAM,0.871800005435944,1914.99689634026
1989,JAM,0.881100058555603,1972.91078090544
1950,ARG,6.60883283615112,2034.0
1951,ARG,6.71325206756592,2037.86675259679
1950,CHE,2.32681179046631,2039.99527545858
1951,CHE,2.41127681732178,2032.35087643852
1952,CHE,2.45673418045044,2024.73512299283
1953,CHE,2.47427225112915,2017.14790777901
1954,CHE,2.50188970565796,2009.58912385679
1981,IND,272.151123046875,2063.62297363823
1982,IND,279.712097167969,2064.15304905272
1983,IND,287.361968994141,2065.12047369219
1984,IND,295.068603515625,2066.7083048097
1985,IND,302.795166015625,2068.60763719718
1986,IND,311.102600097656,2070.5778181376
1987,IND,319.505493164063,2072.27054451915
1988,IND,328.03759765625,2075.07744012271
1989,IND,336.66455078125,2078.13204233418
1955,CHE,2.55279016494751,2002.05866468665
1956,CHE,2.62687349319458,1994.55642412828
1957,CHE,2.68674445152283,1987.08229643912
1958,CHE,2.66446924209595,1979.63617627285
1959,CHE,2.66477155685425,1972.21795867793
1960,CHE,2.73865294456482,1964.82753909606
1961,CHE,2.86666059494019,1967.63513459579
1962,CHE,2.97712993621826,1970.44674194508
1963,CHE,3.02289009094238,1973.26236687656
1964,CHE,3.07016229629517,1976.08201513106
1965,CHE,3.04929804801941,1978.90569245764
1966,CHE,3.03760576248169,1981.73340461353
1967,CHE,3.0537326335907,1984.56515736421
1968,CHE,3.07217764854431,1987.4009564834
1969,CHE,3.12297749519348,1990.24080775307
1970,CHE,3.16901183128357,1993.08471696344
1971,CHE,3.21411752700806,1982.77864828283
1972,CHE,3.25556516647339,1958.4653613123
1973,CHE,3.28932452201843,1931.66650101595
1974,CHE,3.2925443649292,1902.82236814674
1975,CHE,3.17034077644348,1894.04003126744
1976,CHE,3.11164498329163,1890.91561533652
1977,CHE,3.12792086601257,1863.48578329366
1978,CHE,3.14122176170349,1849.03856099764
1979,CHE,3.15808510780334,1836.3763440462
1980,CHE,3.21181750297546,1821.83959805182
1981,CHE,3.27285194396973,1802.52312129426
1982,CHE,3.28078961372375,1791.42113500486
1983,CHE,3.28240895271301,1776.66792021343
1984,CHE,3.32033634185791,1757.57058701254
1985,CHE,3.3900887966156,1751.32882660939
1986,CHE,3.46660113334656,1742.75208184448
1987,CHE,3.54748153686523,1741.48245926825
1988,CHE,3.63266968727112,1740.95495630627
1989,CHE,3.7238633632659903,1725.78901803758
1970,IND,195.359985351563,2077.33082405017
1971,IND,201.424621582031,2077.08514141114
1972,IND,207.63020324707,2076.56039523651
1973,IND,214.002212524414,2074.82915848103
1974,IND,220.582214355469,2072.36569104491
1975,IND,227.396453857422,2069.95644154487
1976,IND,234.435653686523,2067.15999247671
1977,IND,241.692825317383,2065.3795315874
1978,IND,249.163513183594,2064.41778570592
1979,IND,256.839111328125,2064.22459445134
1980,IND,264.706665039063,2064.0279137743
1990,IDN,73.6910095214844,1909.30214737919
1991,IDN,74.38121795654301,1928.36246238854
1992,IDN,76.3574371337891,1895.62026184139
1993,IDN,77.0170211791992,1897.33486957071
1994,IDN,80.1845779418945,1929.50971115144
1995,IDN,82.1292495727539,1927.96387716889
1996,IDN,84.0739135742188,1917.22161677023
1997,IDN,85.3983993530273,1923.39592496962
1998,IDN,87.7675628662109,1956.47301316145
1999,IDN,89.48668670654301,1971.89289614736
2000,IDN,91.54851531982419,1979.1156899085
2001,IDN,91.9609985351563,2021.00055513342
2002,IDN,93.1680603027344,1993.86928999313
2003,IDN,94.5133895874023,2020.79980875606
2004,IDN,95.3838195800781,2046.92359580893
2005,IDN,96.1692657470703,2024.37908629388
2006,IDN,96.86589813232419,2039.52480467645
2007,IDN,100.31241607666,2078.15532650998
2008,IDN,103.507881164551,2055.93802997504
2009,IDN,105.686317443848,2075.39601995221
2010,IDN,108.154747009277,2066.00066002697
2011,IDN,109.731086730957,2034.81979604342
2012,IDN,113.283416748047,2037.89556891999
2013,IDN,114.345344543457,2034.99957130568
2014,IDN,116.398979187012,2017.97212114601
2015,IDN,117.8330078125,2024.2869452186
2016,IDN,119.529838562012,2014.53888630469
2017,IDN,122.780639648438,2019.92339539505
2018,IDN,127.067832946777,2019.92339539505
2019,IDN,131.170684814453,2019.92339539505
1996,PRT,4.6652193069458,1898.77130081848
1997,PRT,4.78522205352783,1893.72051930463
1998,PRT,4.913673400878911,1909.18666235774
1999,PRT,4.98114156723022,1910.95426129684
2000,PRT,5.076171875,1920.56145946139
2001,PRT,5.15079116821289,1903.93170490186
2002,PRT,5.16461515426636,1896.985395918
1992,RUS,72.2409057617188,1933.0
1993,RUS,71.1651077270508,1939.0
1994,RUS,68.7291259765625,1895.0
1995,RUS,66.7138442993164,1891.0
1996,RUS,66.1285247802734,1894.0
1990,CRI,1.08485734462738,2363.53946236309
1991,CRI,1.10609328746796,2278.25879417218
1992,CRI,1.15737009048462,2364.5489356983
1993,CRI,1.1955326795578,2352.41834040734
1994,CRI,1.23558712005615,2376.10670932388
1995,CRI,1.26612794399261,2350.71300978423
1996,CRI,1.297572016716,2392.5721175028
1997,CRI,1.35019397735596,2371.21228301147
1998,CRI,1.39744567871094,2362.28365341526
1999,CRI,1.43691313266754,2376.1733986911
2000,CRI,1.49447655677795,2367.5843943198
2001,CRI,1.52548813819885,2335.04329381493
2002,CRI,1.56531858444214,2362.69609427883
2003,CRI,1.60537767410278,2356.13488988338
2004,CRI,1.6554764509201,2375.40221132655
2005,CRI,1.70238792896271,2357.84639720887
2006,CRI,1.76369988918304,2365.61307108554
2007,CRI,1.84317672252655,2392.57475254432
2008,CRI,1.8894704580307,2397.88337650963
2009,CRI,1.88155674934387,2354.24310558486
2010,CRI,1.94077551364899,2249.26597942745
2011,CRI,1.98042023181915,2289.88756577249
2012,CRI,1.97120606899261,2242.59931495231
2013,CRI,2.03173851966858,2156.55773728351
2014,CRI,2.0684666633606,2135.53311321817
2015,CRI,2.10685110092163,2156.91050433761
2016,CRI,2.14619541168213,2212.38372016313
2017,CRI,2.1925356388092,2185.28247819394
2018,CRI,2.1961886882782,2127.98844565145
2019,CRI,2.25635552406311,2069.24545655368
2001,LUX,0.277480125427246,1585.71991545158
2002,LUX,0.284791260957718,1580.68245125348
2003,LUX,0.288865655660629,1578.93333333333
2004,LUX,0.294427812099457,1577.87835265039
2005,LUX,0.30196812748909,1549.8423738178
2006,LUX,0.313813269138336,1552.27557280581
2007,LUX,0.329059541225433,1566.29590766002
2008,LUX,0.346128106117249,1566.96903794426
2009,LUX,0.351202577352524,1516.47032170367
2010,LUX,0.359174132347107,1516.49794192902
2011,LUX,0.369765222072601,1515.06915928247
2012,LUX,0.377971768379211,1508.08672258269
2013,LUX,0.384378552436829,1502.68086098376
2014,LUX,0.393516659736633,1506.15734309888
2015,LUX,0.40290156006813,1513.67576085886
2016,LUX,0.41417208313942,1512.38557326896
2017,LUX,0.428246825933456,1505.68972290911
2018,LUX,0.444745570421219,1505.71326707964
2019,LUX,0.460662841796875,1505.55854209225
1995,SVN,0.926256060600281,1755.70491625562
1996,SVN,0.907297790050507,1727.5954743024
1997,SVN,0.891451120376587,1715.10566870944
1998,SVN,0.89242035150528,1728.29465232199
1999,SVN,0.905633389949799,1730.07552199023
2000,SVN,0.917375922203064,1710.07280757374
2001,SVN,0.921050131320953,1695.85529962934
2002,SVN,0.934327602386475,1720.49054019348
2003,SVN,0.931105136871338,1723.78856517165
2004,SVN,0.934443950653076,1736.52514528506
2005,SVN,0.930541455745697,1696.5478674209
2006,SVN,0.945671379566193,1667.41876396286
2007,SVN,0.980402112007141,1654.91025693562
2008,SVN,1.00488519668579,1673.48105504083
2009,SVN,0.98466569185257,1678.98828335383
2010,SVN,0.964307606220245,1680.33256523635
2011,SVN,0.949836432933807,1663.35919767749
2012,SVN,0.941859543323517,1644.35243210982
2013,SVN,0.932375252246857,1662.23927736038
2014,SVN,0.937419950962067,1681.74997584982
2015,SVN,0.950674414634705,1687.31273705846
2016,SVN,0.968354046344757,1652.38466983096
2017,SVN,0.997621357440948,1621.49874666451
2018,SVN,1.02623057365417,1598.70385610158
2019,SVN,1.04680585861206,1592.93390367372
2010,NZL,2.18693161010742,1759.79012647398
2011,NZL,2.23258805274963,1746.31761670117
2012,NZL,2.23800182342529,1739.55787215732
2013,NZL,2.27992939949036,1756.73481236388
2014,NZL,2.33917999267578,1756.55414658266
2015,NZL,2.36527323722839,1750.86328487027
2016,NZL,2.41588044166565,1764.12965594284
2017,NZL,2.49404978752136,1752.57494350855
2018,NZL,2.51875948905945,1769.08498554766
2019,NZL,2.50608086585999,1778.98443058943
1990,PAK,28.5116062164307,2205.63176345924
1991,PAK,27.4437484741211,2205.46339609085
1992,PAK,28.144115447998,2191.65720503721
1993,PAK,28.6027679443359,2194.67627702867
1994,PAK,29.6125183105469,2191.87236296515
1995,PAK,29.809268951416,2208.6286384151
1996,PAK,31.0926151275635,2206.70667229236
1997,PAK,32.505916595459,2199.74774601322
1998,PAK,33.5625343322754,2177.57755837348
1999,PAK,34.8743858337402,2179.19542516302
2000,PAK,36.3199996948242,2186.43676993238
2001,PAK,37.9112281799316,2178.35619214505
2002,PAK,39.5999984741211,2169.92918269705
2003,PAK,40.7466621398926,2183.73080714452
2004,PAK,41.979000091552706,2176.87013671966
2005,PAK,44.459545135498,2164.00089496367
2006,PAK,46.916530609130895,2131.49663128643
2007,PAK,47.6166458129883,2135.80435897964
2008,PAK,49.0409126281738,2128.70811781408
2009,PAK,50.790000915527294,2109.1352781699
2010,PAK,53.1195449829102,2127.92344414768
2011,PAK,53.8346214294434,2114.87423458301
2012,PAK,55.016780853271506,2101.50211226882
2013,PAK,56.00439453125,2088.75303393248
1999,HRV,1.63956797122955,1923.65165885852
2000,HRV,1.67029082775116,1922.08853560977
2001,HRV,1.68891906738281,1923.37963856197
2002,HRV,1.69688057899475,1923.65325393233
2003,HRV,1.7362756729126,1924.73450749351
2004,HRV,1.74780058860779,1926.56113119548
2005,HRV,1.76198196411133,1926.50483954688
2006,HRV,1.81403708457947,1928.64449522276
2007,HRV,1.86793982982635,1930.66139509262
2008,HRV,1.90436732769012,1932.20536100546
2009,HRV,1.88715255260468,1928.89473833178
2010,HRV,1.81475949287415,1942.9881528018
2011,HRV,1.74425899982452,1940.26442013557
2012,HRV,1.68001019954681,1923.78467924672
2013,HRV,1.63398909568787,1909.47262059974
2014,HRV,1.67663514614105,1891.61518485832
2015,HRV,1.69973313808441,1827.6509949266
2016,HRV,1.70932424068451,1834.90973668249
2017,HRV,1.75416624546051,1823.7675980935
2018,HRV,1.79193985462189,1810.86957827887
2019,HRV,1.81762433052063,1831.32341007765
1990,HUN,5.12638139724731,1888.7743518049
1991,HUN,4.84419345855713,1857.69940102971
1992,HUN,4.43795108795166,1815.94243592554
1993,HUN,4.15889406204224,1815.94243592554
1994,HUN,4.02345895767212,1943.1555156615
1995,HUN,3.95145726203918,1948.01097672012
1996,HUN,3.9441690444946302,1945.97854785059
1997,HUN,3.98291110992432,1954.30461743582
1998,HUN,4.01701831817627,1945.06134212226
1999,HUN,4.096072196960449,1952.40325731147
2000,HUN,4.120501518249511,1932.40204868046
2001,HUN,4.12708711624146,1897.76496349303
2002,HUN,4.12191486358643,1883.63229679713
2003,HUN,4.2026801109314,1856.28743799054
2004,HUN,4.15598821640015,1858.61112248412
2005,HUN,4.12254762649536,1834.05318072763
2006,HUN,4.14978933334351,1813.87967069593
1990,LUX,0.188045263290405,1633.9445181211
1991,LUX,0.195245951414108,1616.63952322465
1992,LUX,0.200572401285172,1595.69152940258
1993,LUX,0.204229846596718,1602.06752752219
1994,LUX,0.20981453359127,1581.11953370012
1995,LUX,0.215219244360924,1592.61453031004
1996,LUX,0.220953270792961,1599.56251127548
1997,LUX,0.228857532143593,1598.03699179899
1998,LUX,0.239229202270508,1593.31355259309
1999,LUX,0.250486373901367,1591.75705854203
2000,LUX,0.263161659240723,1602.21548949063
1997,SGP,1.86753189563751,2547.50594830734
1998,SGP,1.92982411384583,2535.09827523412
1999,SGP,1.97523295879364,2556.51132293209
2000,SGP,2.08465480804443,2574.27833434017
2001,SGP,2.13307189941406,2553.50788874944
2002,SGP,2.1982626914978,2545.01933947509
2003,SGP,2.18692922592163,2550.02404571786
2004,SGP,2.25911116600037,2515.58411197382
2005,SGP,2.3732168674469,2515.72480102221
2006,SGP,2.54752969741821,2507.1008726359
2007,SGP,2.79701972007751,2484.90127598946
2008,SGP,2.95239973068237,2477.46908004898
2009,SGP,2.99179196357727,2440.51433819778
2010,SGP,3.10831499099731,2476.2314600838
2011,SGP,3.23044204711914,2433.72624806956
2012,SGP,3.35942673683167,2441.26374948622
2013,SGP,3.4967143535614,2430.66663718901
2014,SGP,3.6226089000701904,2390.98574627838
2015,SGP,3.65548992156982,2362.42360193569
2016,SGP,3.67265009880066,2351.11128431388
2017,SGP,3.66928505897522,2333.34469826117
2018,SGP,3.71476626396179,2306.00868836354
2019,SGP,3.7596037387847905,2330.16587486176
2007,HUN,4.11292123794556,1787.78102621538
2008,HUN,4.0351881980896,1791.23799983716
2009,HUN,3.95110201835632,1758.222505075
2010,HUN,3.9209382534027104,1766.35687026284
1994,MLT,0.137641355395317,2258.48771210391
1995,MLT,0.143878787755966,2257.28989357159
1996,MLT,0.146460264921188,2250.38574611899
1997,MLT,0.147085517644882,2252.86495225501
1998,MLT,0.147176921367645,2277.3826927495
1999,MLT,0.148549750447273,2254.38400178192
2000,MLT,0.146938025951385,2251.18169398907
2001,MLT,0.149420142173767,2159.33682373473
2002,MLT,0.14961551129818,2216.68786398019
2003,MLT,0.14886263012886,2191.66778658782
2004,MLT,0.149137571454048,2091.19635803709
2005,MLT,0.150748997926712,2157.91352637842
2006,MLT,0.153065979480743,2162.85584001042
2007,MLT,0.156535923480988,2153.30359987257
2008,MLT,0.160115227103233,2162.97377904809
2009,MLT,0.159772217273712,2168.40372670807
2010,MLT,0.162805840373039,2110.20208803956
2011,MLT,0.16829277575016,2047.17115407425
2012,MLT,0.173115789890289,2013.18947611355
2013,MLT,0.179026529192925,1988.1224988884
2014,MLT,0.186674699187279,1943.17738277335
2015,MLT,0.191138163208961,1933.22856998023
2016,MLT,0.19595593214035,1985.76220104997
2017,MLT,0.206923916935921,1897.17536994558
2018,MLT,0.212430462241173,1913.26967960959
2019,MLT,0.22019051015377,1915.41671682517
1990,MMR,15.2209997177124,2439.51075289691
1991,MMR,15.4779081344604,2440.86391259165
1992,MMR,15.7370004653931,2441.47603456314
1993,MMR,16.4689998626709,2442.08079253974
1994,MMR,16.8169994354248,2442.67374271529
1995,MMR,17.1840343475342,2443.24981267322
1996,MMR,17.56516456604,2443.66352481305
1997,MMR,17.9640007019043,2444.01130750291
1998,MMR,18.3349990844727,2444.30648079608
1999,MMR,18.6701374053955,2444.55895381131
2000,MMR,18.9641895294189,2444.77492648356
2001,MMR,19.2065372467041,2444.77837916786
2002,MMR,19.4219589233398,2444.78778434959
1990,NZL,1.52131986618042,1808.29438327887
1991,NZL,1.49892163276672,1795.99889887425
1992,NZL,1.51145386695862,1804.7195701019
1993,NZL,1.55030953884125,1857.00743223564
1994,NZL,1.62101888656616,1851.46572628228
1995,NZL,1.69421470165253,1845.45259279938
1996,NZL,1.74234509468079,1838.87302443578
1997,NZL,1.74971199035645,1823.38636191858
1998,NZL,1.74050104618073,1824.11009077797
1999,NZL,1.77406060695648,1840.17522520816
2000,NZL,1.81842231750488,1836.36225122568
2001,NZL,1.8673232793808,1820.93525863215
2002,NZL,1.91932344436646,1820.75972110946
2003,NZL,1.96177089214325,1818.16930807885
2004,NZL,2.03526592254639,1832.76300294858
2005,NZL,2.09934782981873,1812.74220732441
2006,NZL,2.15045523643494,1796.37082606592
2007,NZL,2.19340538978577,1777.80475016588
2008,NZL,2.21590065956116,1759.58191651539
2009,NZL,2.17369747161865,1741.75374887087
1995,ROU,11.1522998809814,1822.64540563805
1996,ROU,11.1791143417358,1861.46354704354
1997,ROU,11.1999998092651,1860.52391920155
1998,ROU,11.0971002578735,1859.14932530186
