YearCode,RegionCode,pop,rgdpo
1952,ITA,47.539749803917104,239642.578125
1952,JPN,86.9431503434312,287844.5625
1952,KEN,6.495203100229911,11109.0673828125
1952,LKA,7.90370001153443,21671.83203125
1952,LUX,0.299698868804462,5150.31298828125
1952,MAR,9.998852097588289,14124.6083984375
1952,MEX,29.4122924503251,158877.8125
1952,MUS,0.514644271476843,2668.4326171875
1952,NGA,33.4446285535197,58328.71484375
1952,NIC,1.36683478575517,6182.28466796875
1952,NLD,10.3577760792502,97526.09375
1952,NOR,3.32658992682379,35424.71875
1952,NZL,1.98797818676744,21922.689453125
1952,PAK,36.5868505821257,48278.37890625
1952,PAN,0.932863443181133,2050.21044921875
1952,PER,8.18812284473696,19961.640625
1952,PHL,20.8111103107615,32555.193359375
1952,PRT,8.15569696906564,27907.455078125
1952,PRY,1.55460586394782,3518.04272460938
1952,SLV,2.08206870310287,1424.92785644531
1952,SWE,7.13540329224034,76560.015625
1952,THA,21.1709705603096,23473.2109375
1952,TTO,0.656159066018293,4431.54638671875
1952,TUR,21.687174146116,97248.671875
1952,TWN,8.046915,14492.326171875
1952,UGA,5.6231229928214,5697.75146484375
1952,URY,2.24190149697162,15942.8544921875
1952,USA,160.980891655843,2751933.5
1952,VEN,5.76234984099216,41066.77734375
1952,ZAF,13.8445468679939,76588.0859375
1953,ARG,18.1686182114536,49917.1484375
1953,AUS,8.95089226554583,122817.0078125
1953,AUT,6.97811725950391,47309.0625
1953,BEL,8.77275428316897,79178.1015625
1953,BOL,3.03833077257589,6208.86279296875
1953,BRA,57.9186318523383,104140.921875
1953,CAN,14.9211316741742,208587.75
1953,CHE,4.7875943463994,84793.9765625
1953,CHL,6.78009130576054,32862.05859375
1953,CHN,589.316980637563,628424.125
1953,COD,13.2054510041735,38040.46484375
1953,COL,12.779607746636,47642.8828125
1953,CRI,1.02070280352323,4730.39208984375
1953,CYP,0.514177123006976,2111.94506835938
1953,DEU,69.8468948682342,471546.1875
1953,DNK,4.37148172644684,48024.5625
1953,DOM,2.61362353632039,6362.72119140625
1953,ECU,3.7224007440400304,13902.8701171875
1953,EGY,23.3915404512853,15380.61328125
1953,ESP,28.8103091666966,128874.875
1953,ETH,20.4649251278254,10384.720703125
1953,FIN,4.14484482294186,30171.87890625
1953,FRA,43.5279949076191,366107.40625
1953,GBR,50.53975456695711,566292.6875
1953,GRC,7.70220090912648,31562.30078125
1953,GTM,3.49129686336888,7850.25439453125
1953,HND,1.53731230384594,3663.94995117188
1953,IND,390.606681624042,398748.625
1953,IRL,2.90567138268054,17078.025390625
1953,ISL,0.151274268105541,1531.46899414063
1953,ISR,1.61560255764314,9338.2607421875
1953,ITA,47.8299794119444,256834.96875
1953,JAM,1.39571642189577,5079.57373046875
1953,JPN,88.14599226360659,300713.9375
1953,KEN,6.6783033104265295,10559.6103515625
1953,KOR,21.0308608469139,23377.1171875
1953,LKA,8.14311822965582,22118.712890625
1953,LUX,0.301539544427448,4635.298828125
1953,MAR,10.2670005076015,14415.951171875
1953,MEX,30.2777144563892,156569.46875
1953,MUS,0.534073070008411,2639.30395507813
1953,NGA,34.1867354540784,61142.921875
1953,NIC,1.40871957410994,6529.20263671875
1953,NLD,10.4687132794446,105369.78125
1953,NOR,3.35973855711908,37166.890625
1953,NZL,2.04039539995655,22712.173828125
1953,PAK,37.4680605207199,50357.66796875
1953,PAN,0.954801748909429,2193.8818359375
1953,PER,8.39869986125198,21008.47265625
1953,PHL,21.4452578905299,36324.41796875
1953,PRT,8.20629941132053,29308.798828125
1953,PRY,1.59611495685645,3337.11059570313
1953,SLV,2.13941333330414,1530.20166015625
1953,SWE,7.1822619751671,79404.4140625
1953,THA,21.8419720415466,21669.923828125
1953,TTO,0.671453111019863,4587.7626953125
1953,TUR,22.2673399152161,108718.9453125
1953,TWN,8.333009,16026.8818359375
1953,UGA,5.77623066281161,4700.02392578125
1953,URY,2.27270456427584,16729.5859375
1953,USA,163.669146836508,2878352.5
1953,VEN,6.01096746285578,42297.0
1953,ZAF,14.1926720799553,84552.203125
1954,ARG,18.5171678906883,52254.76953125
1954,AUS,9.15914813475217,131921.390625
1954,AUT,6.98589383077048,50657.71875
1954,BEL,8.81423684605707,82787.7734375
1954,BOL,3.10401623515691,6456.50341796875
1954,BRA,59.6312122921948,113028.421875
1954,CAN,15.3661792355406,207755.875
1954,CHE,4.83764926413415,90660.4375
1954,CHL,6.904737159484689,35171.703125
1954,CHN,599.942908868414,583444.6875
1954,COD,13.4664182397369,39417.0859375
1954,COL,13.1929617754485,52188.1875
1954,CRI,1.05784496503268,4930.30908203125
1954,CYP,0.522164356860164,2368.99926757813
1954,DEU,70.264068297279,512388.25
1954,DNK,4.40822050722648,49626.140625
1954,DOM,2.69726228774206,6986.60595703125
1954,ECU,3.8222056726776703,15459.2314453125
1954,EGY,23.9507396831369,15949.39453125
1954,ESP,29.0666488716125,145643.015625
1954,ETH,20.8277685883069,10463.46875
1954,FIN,4.19240743642019,33443.75390625
1954,FRA,43.8547881162682,386715.5625
1954,GBR,50.711574438690896,587976.5625
1954,GRC,7.77739652487059,32225.15625
1954,GTM,3.60563551368942,7997.59130859375
1954,HND,1.58527635143887,3409.12744140625
1954,IND,397.78295319783,415729.0
1954,IRL,2.89527840273547,17292.78515625
1954,ISL,0.15480683283474,1692.47448730469
1954,ISR,1.65877545902527,11147.6669921875
1954,ITA,48.1710726300304,267962.46875
1954,JAM,1.41613460423238,5654.6220703125
1954,JOR,0.755060652337565,1735.19458007813
1954,JPN,89.25086894259391,316636.375
1954,KEN,6.86931165275369,11628.9482421875
1954,KOR,21.2289538891958,24239.87890625
1954,LKA,8.379711236936,23654.388671875
1954,LUX,0.303380220050434,4506.9404296875
1954,MAR,10.5494189793704,15214.9892578125
1954,MEX,31.1830164859531,173832.015625
1954,MLT,0.332181947194719,301.816558837891
1954,MUS,0.551926765987647,2605.44946289063
1954,MWI,3.16018342722119,2434.27978515625
1954,NGA,35.1825543125328,68033.40625
1954,NIC,1.45223642611239,7090.416015625
1954,NLD,10.5906245072128,111579.6328125
1954,NOR,3.39308524549319,38128.703125
1954,NZL,2.08562830134034,24964.6484375
1954,PAK,38.3791812878944,50824.2421875
1954,PAN,0.97750411672647,2331.90893554688
1954,PER,8.617949001024819,22387.60546875
1954,PHL,22.0987282572302,39029.51171875
1954,PRT,8.25714086276725,30559.673828125
1954,PRY,1.63860719998221,3655.8432617187505
1954,SLV,2.19997787644651,1542.05065917969
1954,SWE,7.22435417846348,83496.359375
1954,THA,22.5587797499843,23636.78125
1954,TTO,0.690459269641494,4873.7685546875
1954,TUR,22.8850186072414,99278.1640625
1954,TWN,8.645264,17531.01953125
1954,UGA,5.93469240130827,5130.564453125
1954,URY,2.30516741714528,18448.861328125
1954,USA,166.572975679979,2869544.25
1954,VEN,6.26991554917009,46752.5703125
1954,ZAF,14.549752177128,91874.84375
1954,ZWE,3.17219233587397,6277.43359375
1955,ARG,18.8632445752964,56072.5
1955,AUS,9.37445431278721,138513.9375
1955,AUT,6.992613974845489,55541.88671875
1955,BEL,8.86330337036558,86486.8671875
1955,BOL,3.17177430027055,7024.0625
1955,BRA,61.4048883352712,121660.1015625
1955,CAN,15.7731379428644,226018.96875
1955,CHE,4.8877041818689,97527.9609375
1955,CHL,7.04167112932318,34339.51171875
1955,CHN,612.053059730567,642968.5
1955,COD,13.7375237405261,42134.3125
1955,COL,13.620366835836,54171.10546875
1955,CRI,1.09829022689853,5374.4091796875
1955,CYP,0.529153141849647,2443.34814453125
1955,DEU,70.6943098096432,583818.125
1955,DNK,4.441237129689551,49440.99609375
1955,DOM,2.78489103302154,7043.29736328125
1955,ECU,3.92658644862584,16124.4052734375
1955,EGY,24.5233072428265,16576.708984375
1955,ESP,29.3250356007485,153548.828125
1955,ETH,21.2042218741065,10694.224609375
1955,FIN,4.240470432561031,36169.1953125
1955,FRA,44.2513706598314,407777.6875
1955,GBR,50.8923837108864,611781.8125
1955,GHA,6.0118211651897,23261.642578125
1955,GRC,7.84846234622429,34448.26171875
1955,GTM,3.72389776249624,8053.86474609375
1955,HND,1.6357191339002,3471.47778320313
1955,IND,405.21718402235297,425289.21875
1955,IRL,2.87493386713375,17703.337890625
1955,IRN,18.4954859466128,49580.46875
1955,ISL,0.158293325110088,1914.58898925781
1955,ISR,1.71729519791893,12651.748046875
1955,ITA,48.5041876156164,286192.40625
1955,JAM,1.43661076172376,6217.2119140625
1955,JOR,0.786762239313424,1446.76843261719
1955,JPN,90.31798346971901,341860.40625
1955,KEN,7.067903273313529,12325.8056640625
1955,KOR,21.521539392543,26067.603515625
1955,LKA,8.60216120477457,25608.150390625
1955,LUX,0.30522089567342,4829.17236328125
1955,MAR,10.8463675093141,15081.931640625
1955,MEX,32.1302419505528,188207.53125
1955,MLT,0.332181947194719,311.379974365234
1955,MUS,0.569553258590123,2737.71337890625
1955,MWI,3.22222906802473,2589.77319335938
1955,MYS,7.240624491244419,17607.47265625
1955,NGA,36.2097730896989,66422.828125
1955,NIC,1.49756102935395,7625.27099609375
1955,NLD,10.7257704084291,120987.2265625
1955,NOR,3.42623673583294,39355.6328125
1955,NZL,2.12886913121533,25893.78515625
1955,PAK,39.31926435156151,50089.20703125
1955,PAN,1.00289673071509,2502.21264648438
1955,PER,8.84699307682779,23590.427734375
1955,PHL,22.7721104878604,42258.9921875
1955,PRT,8.315013015898831,31706.333984375
1955,PRY,1.68210272324838,3971.73706054688
1955,SLV,2.26376379049373,1620.52111816406
1955,SWE,7.273326043673021,85858.9609375
1955,THA,23.3208588054541,21862.341796875
1955,TTO,0.713524066397453,5548.927734375
1955,TUR,23.5489796701795,108534.4140625
1955,TWN,8.967001,18851.650390625
1955,UGA,6.09872226057305,5174.89892578125
1955,URY,2.3415806830288,19021.623046875
1955,USA,169.541178838466,3086558.0
1955,VEN,6.53665176813809,49780.37109375
1955,ZAF,14.9156399939569,95587.578125
1955,ZMB,2.82004626054608,3783.4887695312495
1955,ZWE,3.26978092341956,6469.36328125
1956,ARG,19.205762884854,57550.31640625
1956,AUS,9.600318607761421,140626.0625
1956,AUT,6.99812409940666,59629.859375
1956,BEL,8.91864141234989,88979.7578125
1956,BOL,3.24160718171016,6641.10888671875
1956,BRA,63.2522454028114,126157.25
1956,CAN,16.1610517545656,244570.0
1956,CHE,4.95149957349166,104656.2890625
1956,CHL,7.19368714588292,33811.12890625
1956,CHN,624.568160905758,688502.875
1956,COD,14.0193116135937,43530.51953125
1956,COL,14.0623200049071,55389.95703125
1956,CRI,1.14073228433914,5230.27587890625
1956,CYP,0.535143596994243,2720.29858398438
1956,DEU,71.1396298796838,629113.75
1956,DNK,4.468722039043071,50474.4296875
1956,DOM,2.87699345188114,7578.12646484375
1956,ECU,4.035101104629271,16604.759765625
1956,EGY,25.1095607702941,17184.564453125
1956,ESP,29.5854884316835,164795.96875
1956,ETH,21.5947962732567,11224.599609375
1956,FIN,4.28733212834036,36821.09375
1956,FRA,44.6911721225217,428428.78125
1956,GBR,51.1301322038108,624797.1875
1956,GHA,6.17887220114239,23918.607421875
1956,GRC,7.912974526855369,37509.41015625
1956,GTM,3.8462055697942095,8615.0498046875
1956,HND,1.68768129989277,3927.69604492188
1956,IND,412.91432955813696,444266.75
1956,IRL,2.85434887517044,17495.466796875
1956,IRN,19.0064091816317,54675.51953125
1956,ISL,0.161612556617607,1914.45056152344
1956,ISR,1.79291200834874,14021.216796875
1956,ITA,48.7914268131788,297115.375
1956,JAM,1.4570384915561,6909.234375
1956,JOR,0.82001691344884,2016.03930664063
1956,JPN,91.274458421061,365173.46875
1956,KEN,7.27514520695941,12759.0244140625
1956,KOR,22.0002585307215,26725.48828125
1956,LKA,8.82304003832769,23859.62109375
1956,LUX,0.307061571296406,5325.60107421875
1956,MAR,11.1550408224173,15450.330078125
1956,MEX,33.1215422014955,201126.5625
1956,MLT,0.332181947194719,394.161743164063
1956,MUS,0.589573878567797,2833.2060546875
1956,MWI,3.28875306024059,2776.83715820313
1956,MYS,7.44654552348628,18780.849609375
1956,NGA,37.2691755349242,63819.55078125
1956,NIC,1.54457528040204,7604.43212890625
1956,NLD,10.8639561933023,125751.4765625
1956,NOR,3.45880859049559,40859.125
1956,NZL,2.17084614568534,26500.8046875
1956,PAK,40.2937544884392,53634.83984375
1956,PAN,1.02859294670878,2601.2060546875
1956,PER,9.08511597930178,24408.580078125
1956,PHL,23.4660131184184,43868.97265625
1956,PRT,8.37565840545468,33129.953125
1956,PRY,1.72529236697037,4082.0217285156305
1956,SLV,2.33077569233102,1719.12268066406
1956,SWE,7.3255682077012,88707.9609375
1956,THA,24.1096041030859,22995.6875
1956,TTO,0.735005046103101,6188.78076171875
1956,TUR,24.2637268871397,109221.21875
1956,TWN,9.289545,20353.36328125
1956,UGA,6.26853889614207,5245.5546875
1956,URY,2.37755717572398,19005.53515625
1956,USA,172.577841095339,3157588.25
1956,VEN,6.812903167725991,53677.15234375
1956,ZAF,15.2909260438024,101618.890625
1956,ZMB,2.8908177520178,4278.1630859375
1956,ZWE,3.38557203984991,7078.8505859375
1957,ARG,19.5436336372541,60560.3671875
1957,AUS,9.81450691288212,141599.953125
1957,AUT,7.01171366009488,62760.4375
1957,BEL,8.98386900865093,90509.5546875
1957,BOL,3.31355817143465,6554.06201171875
1957,BRA,65.159970022689,137198.5
1957,CAN,16.7163593366106,250774.953125
1957,CHE,5.0309982301293505,108602.984375
1957,CHL,7.360332085504621,37346.984375
1957,CHN,638.77029850747,711932.8125
1957,COD,14.3120709979531,43074.67578125
1957,COL,14.5200668431856,55240.97265625
1957,CRI,1.18399838794537,5607.58154296875
1957,CYP,0.545127609556023,2754.45263671875
1957,DEU,71.6050546932927,664996.8125
1957,DNK,4.49009272371251,53023.12109375
1957,DOM,2.97405564971884,8118.13671875
1957,ECU,4.14730474972426,17144.470703125
1957,EGY,25.7098296699217,17908.03515625
1957,ESP,29.848016903207,171876.03125
1957,ETH,22.0000122696175,11134.9521484375
1957,FIN,4.32968751537092,37139.0
1957,FRA,45.1864736864636,452271.96875
1957,GBR,51.375875509015295,637094.25
1957,GHA,6.352419021189729,23367.884765625
1957,GRC,7.97722172409212,40426.3046875
1957,GTM,3.97269820932582,9073.4521484375
1957,HND,1.74216560500842,4013.6516113281295
1957,IND,420.88732906322497,446522.46875
1957,IRL,2.8375566533445,17412.7421875
1957,IRN,19.5399016421442,64516.50390625
1957,ISL,0.165370483851868,1921.62353515625
1957,ISR,1.88433984376934,15086.8564453125
1957,ITA,49.0517332935891,309659.5625
1957,JAM,1.48127302649171,7812.71484375
1957,JOR,0.855026123480476,2126.1162109375
1957,JPN,92.0757188063072,390843.71875
1957,KEN,7.49071164152236,13371.3740234375
1957,KOR,22.5797669608352,29133.875
1957,LKA,9.05429496353413,24837.673828125
1957,LUX,0.308902246919392,5509.07470703125
1957,MAR,11.4747884479346,15319.41796875
1957,MEX,34.1652304622156,216286.328125
1957,MLT,0.332181947194719,373.60415649414097
1957,MUS,0.60755911021863,2965.16943359375
1957,MWI,3.36108980432291,3001.0654296875
1957,MYS,7.66398258491104,19211.7578125
1957,NGA,38.3615108203791,63053.63671875
1957,NIC,1.59316289279996,8243.685546875
1957,NLD,11.0006691331361,130317.6796875
1957,NOR,3.49074384692899,42793.8125
1957,NZL,2.2217896203805,27672.001953125
1957,PAK,41.3062669222506,53708.7890625
1957,PAN,1.05534198087708,2878.72412109375
1957,PER,9.331197814598498,26369.58984375
1957,PHL,24.181058836902,46697.09765625
1957,PRT,8.43463073066772,34565.49609375
1957,PRY,1.76945634662357,4042.7353515625
1957,SLV,2.40101406794628,1808.28515625
1957,SWE,7.374892508735529,90407.84375
1957,THA,24.9026113714226,26063.556640625
1957,TTO,0.75717895683132,6850.62060546875
1957,TUR,25.0376948523469,133024.03125
1957,TWN,9.59769,22065.78515625
1957,UGA,6.444372471737551,6101.03369140625
1957,URY,2.41305086915884,19624.232421875
1957,USA,175.725868266759,3226404.75
1957,VEN,7.10040184722486,58796.87890625
1957,ZAF,15.6755621970491,107611.4375
1957,ZMB,2.96453807516338,4884.7099609375
1957,ZWE,3.49741063851292,7815.03662109375
1958,ARG,19.878487754395,65162.11328125
1958,AUS,10.0193320686617,152881.21875
1958,AUT,7.03335337837369,65324.33984375
1958,BEL,9.04742769500511,89428.765625
1958,BOL,3.38771163956848,6334.775390625
1958,BRA,67.1301818847127,145166.21875
1958,CAN,17.1604040911113,256754.75
1958,CHE,5.10264525425958,104456.9921875
1958,CHL,7.539271614435779,38843.9453125
1958,CHN,652.377170847444,726526.625
1958,COD,14.6162434877338,42934.0546875
1958,COL,14.9934610952917,55161.28515625
1958,CRI,1.22882058612031,6306.0107421875
1958,CYP,0.557108460335805,2417.6416015625
1958,DEU,72.0976209107191,687191.0
1958,DNK,4.51740731641402,54031.98046875
1958,DOM,3.07534919614037,7975.77099609375
1958,ECU,4.26386374578688,17465.119140625
1958,EGY,26.3244492283123,18350.91015625
1958,ESP,30.1126477239294,179108.203125
1958,ETH,22.4204216128639,11214.609375
1958,FIN,4.365534585538329,37210.40234375
1958,FRA,45.6884064015868,466216.03125
1958,GBR,51.5976419987449,639945.375
1958,GHA,6.53274693556267,24724.158203125
1958,GRC,8.053002276584351,42421.1328125
1958,GTM,4.10362825796963,9565.0634765625
1958,HND,1.79957840691793,4186.31982421875
1958,IND,429.13508132416496,477515.65625
1958,IRL,2.811235731184,17109.248046875
1958,IRN,20.0998989004596,74355.171875
1958,ISL,0.169037251206598,2122.56127929688
1958,ISR,1.96222814604022,16171.7802734375
1958,ITA,49.3449571166749,323375.28125
1958,JAM,1.51086301634947,7984.985351562499
1958,JOR,0.891817380028758,2418.0126953125
1958,JPN,92.9061025415064,419248.9375
1958,KEN,7.715751064897981,13494.3974609375
1958,KOR,23.2209351930506,30192.630859375
1958,LKA,9.288826151947209,26036.958984375
1958,LUX,0.310742922542379,5331.96484375
1958,MAR,11.8052755565293,16323.7451171875
1958,MEX,35.2642843815814,227176.6875
1958,MLT,0.33112404290429,447.998840332031
1958,MUS,0.625337032149579,2889.9306640625
1958,MWI,3.43773822414561,3056.58349609375
1958,MYS,7.88847337948055,19209.93359375
1958,NGA,39.4874820153312,66855.28125
1958,NIC,1.64349871553488,8303.4755859375
1958,NLD,11.1607867985019,129923.0546875
1958,NOR,3.5217881995133,42475.0
1958,NZL,2.27373744696827,28661.794921875
1958,PAK,42.3583814146226,53838.37890625
1958,PAN,1.07691008497869,2915.00024414063
1958,PER,9.58686928826941,26069.5546875
1958,PHL,24.917893328309,48452.06640625
1958,PRT,8.50245095722258,34875.9375
1958,PRY,1.81461336278758,4308.201171875
1958,SLV,2.47448353422473,1875.802734375
1958,SWE,7.42030276638236,92612.875
1958,THA,25.7016673378355,26830.533203125
1958,TTO,0.780639722600603,7605.65771484375
1958,TUR,25.8518582911789,146551.453125
1958,TWN,9.920227,23668.169921875
1958,UGA,6.62646373861294,5860.8017578125
1958,URY,2.44832890434917,18595.64453125
1958,USA,178.686930849737,3193747.0
1958,VEN,7.3966014337778,62130.46484375
1958,ZAF,16.0700788050381,107842.6640625
1958,ZMB,3.04120722998282,4781.015625
1958,ZWE,3.61041573758852,7821.92578125
1959,ARG,20.2119580590162,61388.015625
1959,AUS,10.2380660690729,162855.890625
1959,AUT,7.0605037011897,67548.265625
1959,BEL,9.098420471171181,92119.1953125
1959,BEN,2.23462035122892,3731.81909179688
1959,BFA,5.10568756131872,5089.44091796875
1959,BGD,50.99873860971,75633.3203125
1959,BOL,3.46414851255754,6743.55859375
1959,BRA,69.1650841011884,151863.078125
1959,CAN,17.5633525081753,266929.84375
1959,CHE,5.161533200065249,112616.140625
1959,CHL,7.7272985134571694,38530.984375
1959,CHN,660.090621556992,694188.75
1959,COD,14.9322952100728,42947.40234375
1959,COL,15.4830629288899,58454.65234375
1959,CRI,1.27750897440527,6354.0302734375
1959,CYP,0.566094024033881,2563.76440429688
1959,DEU,72.6253704293902,745472.125
1959,DNK,4.54892734689566,58538.71484375
1959,DOM,3.18014663102175,8934.3720703125
1959,ECU,4.385443723766089,18418.615234375
1959,EGY,26.9537625750307,20052.58203125
1959,ESP,30.379394248156,174970.328125
1959,ETH,22.8551451818471,11968.8681640625
1959,FIN,4.4004806804346,40042.9765625
1959,FRA,46.163600727030094,479286.65625
1959,GBR,51.9013229235427,662077.75
1959,GHA,6.72016115985706,28708.732421875
1959,GIN,3.39141481868274,10677.8583984375
1959,GRC,8.13678495172249,44114.2578125
1959,GTM,4.23924014496294,10164.3828125
1959,HND,1.85860420477824,4329.30615234375
1959,IND,437.653487379781,485250.46875
1959,IRL,2.80287452522674,17810.45703125
1959,IRN,20.6854057543847,83336.53125
1959,ISL,0.172585845030527,2178.16577148438
1959,ISR,2.01729316557596,18173.72265625
1959,ITA,49.7000131927844,346656.0625
1959,JAM,1.54305349097697,8231.1611328125
1959,JOR,0.930598002583097,2781.8134765625
1959,JPN,93.8189768611879,458716.28125
1959,KEN,7.95073015510477,13121.08203125
1959,KOR,23.9476039509,30771.86328125
1959,LKA,9.53800333149809,27408.80078125
1959,LUX,0.312583598165365,5338.99853515625
1959,MAR,12.146821627196,17104.693359375
1959,MEX,36.421979373348094,233258.5
1959,MLT,0.33112404290429,495.2529296875
1959,MUS,0.642924746967155,3006.48852539063
1959,MWI,3.51636685045881,2972.43701171875
1959,MYS,8.1160202565854,20583.84375
